question;answer;score;key;title
What are challenges of a 'Digital Twin'?;different variables;0.1455;693Q4DDT;Process Modelling of Geothermal Drilling System Using Digital Twin for Real-Time Monitoring and Control
What are challenges of a 'Digital Twin'?;identifying the mechanical properties;0.1454;YADNI5MD;Mona Lisa's digital twin: identifying the mechanical properties of the panel combining experimental data and advanced finite-element modelling
What are challenges of a 'Digital Twin'?;synthesizing monitoring/inspections, physical/numerical models;0.143;UW6HPDVE;A new concept of digital twin of artifact systems: synthesizing monitoring/inspections, physical/numerical models, and social system models
What are challenges of a 'Digital Twin'?;feasibility, and application;0.1416;CMB96B57;Digital Twin Requirements in the Context of Industry 4.0
What are challenges of a 'Digital Twin'?;Various optimization solutions and their costeffectiveness;0.1411;5YFYMX9B;A case study of digital-twin-modelling analysis on power-plant-performance optimizations
What are challenges of a 'Digital Twin'?;facilitate the operators’ acquisition and use of knowledge, to enhance the industrial performances;0.1398;DI4INYS4;A Digital Twin based Service Oriented Application for a 4.0 Knowledge Navigation in the Smart Factory
What are challenges of a 'Digital Twin'?;safety and reliability;0.1364;SDUHDDQS;Modeling of Digital Twin Workshop Based on Perception Data
What are challenges of a 'Digital Twin'?;diagnosis of problems in the past and the prediction of future trends;0.1351;YTQ63AF4;Brief Analysis About Digital Twin Supply Chain Model and Application
What are challenges of a 'Digital Twin'?;fresh water availability;0.1325;FNVBL8B3;A digital twin for smart farming
What are challenges of a 'Digital Twin'?;increasing electrical equipment reliability;0.1275;QV6THMU3;Digital twin technology as an instrument for increasing electrical equipment reliability
What are challenges of a 'Digital Twin'?;getting the whole characteristics of the target electric vehicle;0.1244;VXJIA2DU;Data-centric middleware based digital twin platform for dependable cyber-physical systems
What are challenges of a 'Digital Twin'?;increases the reliability of the the equipments used;0.1215;GI9T88QK;Process Parameter Monitoring and Control Using Digital Twin
What are challenges of a 'Digital Twin'?;a digital replica of physical assets, processes and systems;0.1182;UEEKVCMP;Developing a Dynamic Digital Twin at a Building Level: using Cambridge Campus as Case Study
What are challenges of a 'Digital Twin'?;fundamental rules from theoretical studies;0.1154;IIAWIGPD;Deep Learning for Hybrid 5G Services in Mobile Edge Computing Systems: Learn From a Digital Twin
What are challenges of a 'Digital Twin'?;limited time in advance to evaluate decisions and their impact on the system;0.1117;WAVWM9WD;Digital Twin - Concept of a Continuously Adaptive Power System Mirror
What are challenges of a 'Digital Twin'?;continually adapts to operational changes based on the collected online data and information;0.1063;CLN9Q2KM;The role of data fusion in predictive maintenance using digital twin
What are challenges of a 'Digital Twin'?;perform precise process simulation, control and analysis;0.1063;KGWFTC2Q;Digital Twin-enabled Collaborative Data Management for Metal Additive Manufacturing Systems
What are challenges of a 'Digital Twin'?;complete the monitoring of the health status of the workshop;0.0991;35EPHKMY;Research on the Virtual Reality Synchronization of Workshop Digital Twin
What are challenges of a 'Digital Twin'?;different goals at different stages;0.0971;CLGWQA4D;A Hierarchical Digital Twin Model Framework for Dynamic Cyber-Physical System Design
What are challenges of a 'Digital Twin'?;some of the capabilities and dependencies;0.0948;QXCHKIHZ;A Reconfigurable Modeling Approach for Digital Twin-based Manufacturing System
What are challenges of a 'Digital Twin'?;achieving smart manufacturing;0.0937;EIG2FUE9;Framework for a digital twin in manufacturing: scope and requirements
What are challenges of a 'Digital Twin'?;speed variance and TTC;0.0902;J4855XH6;Sensor Fusion of Camera and Cloud Digital Twin Information for Intelligent Vehicles
What are challenges of a 'Digital Twin'?;technological landscape;0.0868;K7DU9LXD;A Digital Twin Proof of Concept to Support Machine Prognostics with Low Availability of Run-To-Failure Data
What are challenges of a 'Digital Twin'?;troubles with the right implementation and connecting them in the future;0.0753;W72G2P6Q;Analysis of Digital Twin Definition and Its Difference from Simulation Modelling in Practical Application
What are challenges of a 'Digital Twin'?;human developers and operators;0.0692;2NACLDXR;Information Digital Twin—Enabling Agents to Anticipate Changes in Their Tasks
What are challenges of a 'Digital Twin'?;how systems behave and what the mechanisms are;0.0652;927ACLCW;A Comparative Study on Digital Twin Models
What are challenges of a 'Digital Twin'?;will act as a virtual sensor;0.0601;4X5UV5Y8;Digital Twin Concept for Aircraft System Failure Detection and Correction
What are challenges of a 'Digital Twin'?;emphasizes the connection between the physical entity and the corresponding DT model;0.0578;LPM8VBB5;Consistency retention method for CNC machine tool digital twin model
What are challenges of a 'Digital Twin'?;damages;0.0521;UF7KHPJK;Optimal Location of a Fiber-Optic-based sensing net for SHM applications using a digital twin
What are challenges of a 'Digital Twin'?;present health of EV motor remotely and in-house;0.0511;XHJ6HV3G;Health monitoring and prognosis of electric vehicle motor using intelligent-digital twin
What are challenges of a 'Digital Twin'?;the real life application seems to be possible;0.0488;JLLCLLDJ;Digital Twin Approach for Solving Reconfiguration Planning Problems in RMS
What are challenges of a 'Digital Twin'?;A Quantitative Report on Data Standardisation and Dynamic Building Performance Evaluation;0.0373;E3IEW4Q6;The Post-Occupancy Digital Twin: A Quantitative Report on Data Standardisation and Dynamic Building Performance Evaluation
What are challenges of a 'Digital Twin'?;new technologies and management methods meeting modern conditions;0.033;8GMRWF67;«Digital Twin» technology in medical information systems
What are challenges of a 'Digital Twin'?;decision-making process and the real environment;0.0306;GGQR68DD;A machine state-based Digital Twin development methodology
