question;answer;score;key;title
What are recommendations for future research related to 'Digital Twins'?;make confident predictions about future performances;0.0625;397MM288;Concept and Implementation of a Cyber-Physical Digital Twin for a SMT Line
What are recommendations for future research related to 'Digital Twins'?;create data-driven solutions incorporating advanced analytics;0.0618;3G7NXKMU;The Importance of Feature Selection Methods for the Error Prediction Process of a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;tests;0.0604;ULJHGD2Z;Digital Twin Development of HexaFloat, a 6DoF PKM for HIL Tests
What are recommendations for future research related to 'Digital Twins'?;"Ground liquefaction; Ground resistance; Three - dimensional ground resistance modeling";0.0599;LSIEPK88;Construction of Digital Twin Geotechnical Resistance Model for Liquefaction Risk Evaluation
What are recommendations for future research related to 'Digital Twins'?;generating maintenance plan, simulation and verification of maintenance plan;0.0596;2IUAH3RV;Data Super-Network Fault Prediction Model and Maintenance Strategy for Mechanical Product Based on Digital Twin
What are recommendations for future research related to 'Digital Twins'?;exploring the possibility of synergistic interactions;0.0591;LPM8VBB5;Consistency retention method for CNC machine tool digital twin model
What are recommendations for future research related to 'Digital Twins'?;real-time and iterative connection between physical entity and virtual model;0.0586;VS5P7TQC;Digital-twin-driven geometric optimization of centrifugal impeller with free-form blades for five-axis flank milling
What are recommendations for future research related to 'Digital Twins'?;several factors such as the response time, communication data from sensors;0.0573;ET8SA7T8;Towards a Digital Twin for Cloud Manufacturing: Case Study
What are recommendations for future research related to 'Digital Twins'?;aggregate the data from measurements on different steps of the production chain;0.0557;W77YFK8C;Evaluation of Industry 4.0 Data formats for Digital Twin of Optical Components
What are recommendations for future research related to 'Digital Twins'?;the big data processing technique and the modeling analysis of artificial intelligence to;0.0533;YTQ63AF4;Brief Analysis About Digital Twin Supply Chain Model and Application
What are recommendations for future research related to 'Digital Twins'?;changes in stiffness, strength, thermal and electrical conductivity;0.0533;K9KXD777;Multiphysics Stimulated Simulation Digital Twin Methods for Fleet Management
What are recommendations for future research related to 'Digital Twins'?;multiple data sources and modelled processes;0.0523;BFMEBHIH;Towards a Digital Twin with Generative Adversarial Network Modelling of Machining Vibration
What are recommendations for future research related to 'Digital Twins'?;the system design and cloud implementation are working;0.052;FNVBL8B3;A digital twin for smart farming
What are recommendations for future research related to 'Digital Twins'?;real-time data feed from field sensors;0.0512;UKECM3QZ;Holistic Approach to Prolong Giant Onshore Abu Dhabi Gas Field Production Plateau and Optimize CAPEX/OPEX Using an Integrated Asset Model as a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;an IoT platform, 3D modeling tool, AR/VR tools;0.0511;WTFB6SW7;Reliable Digital Twin for Connected Footballer
What are recommendations for future research related to 'Digital Twins'?;more understanding unfolds on the potential and capabilities and more insights are added;0.0476;SMDCRIEG;Toward Digital Twin and Simulation- Driven New Product Development
What are recommendations for future research related to 'Digital Twins'?;use of three spark plugs;0.047;6VBUMC5I;Digital Twin and Triple Spark Ignition in Four-Stroke Internal Combustion Engines of Two-Wheelers
What are recommendations for future research related to 'Digital Twins'?;The results were promising and show that more work should be done in this area;0.0444;9FN9GD27;A Digital Twin for Integrated Inspection System in Digital Manufacturing
What are recommendations for future research related to 'Digital Twins'?;the main influences on the cyclic stress–strain behavior;0.0437;QVUGKAQV;About a Digital Twin for the Fatigue Approach of Additively Manufactured Components
What are recommendations for future research related to 'Digital Twins'?;comparing data-driven results to model-based ones;0.0434;XFPQ7MJV;Preliminary Exploration on Digital Twin for Power Systems: Challenges, Framework, and Applications
What are recommendations for future research related to 'Digital Twins'?;Photovoltaic Mathematical model;0.0419;3NSZNWIA;DIGITAL TWIN IN THE ANALYSIS OF A BIG DATA
What are recommendations for future research related to 'Digital Twins'?;rotor unbalance fault quantification and localisation;0.0394;PC6HFS52;Digital Twin for rotating machinery fault diagnosis in smart manufacturing
What are recommendations for future research related to 'Digital Twins'?;algorithm research of digital twin data interaction and fusion;0.0392;TNHAMQNA;Digital twin-driven carbon emission prediction and low-carbon control of intelligent manufacturing job-shop
What are recommendations for future research related to 'Digital Twins'?;comparison of MPS machine tools;0.0391;B5IQC44M;Digital Twin-Driven Cyber-Physical System for Autonomously Controlling of Micro Punching System
What are recommendations for future research related to 'Digital Twins'?;mobile edge computing (MEC), resource allocation, user association;0.0388;IIAWIGPD;Deep Learning for Hybrid 5G Services in Mobile Edge Computing Systems: Learn From a Digital Twin
What are recommendations for future research related to 'Digital Twins'?;develop formal semantics for translating different models;0.0385;6FT5QEXR;Challenges in Digital Twin Development for Cyber-Physical Production Systems
What are recommendations for future research related to 'Digital Twins'?;reduction of uncertainties related to performance prediction;0.0384;KNFS799D;Improving Prediction Capability of Quadcopter Through Digital Twin
What are recommendations for future research related to 'Digital Twins'?;food productAbstract;0.0341;QR68EMV8;ABOUT A «DIGITAL TWIN» OF A FOOD PRODUCT
What are recommendations for future research related to 'Digital Twins'?;durability improvement initiatives, light-weighting efforts;0.0338;TP8D98CM;DIGITAL TWIN FOR TANK TRACK ELASTOMERS: PREDICTING SELF-HEATING AND DURABILITY
What are recommendations for future research related to 'Digital Twins'?;tightly coupled stack of applications that only interacted with applications in the adjacent layers;0.0335;ZD3XGJVM;A Unified Ontology Namespace for Enterprise Integration a Digital Twin Case Study
What are recommendations for future research related to 'Digital Twins'?;Other data are only applicable to subsets of the fleet;0.0335;HYCEK9Q3;Demonstration of an Airframe Digital Twin Framework Using a CF-188 Full-Scale Component Test
What are recommendations for future research related to 'Digital Twins'?;monitor and sustain assets (e.g., a turbine) performance;0.0332;2NACLDXR;Information Digital Twin—Enabling Agents to Anticipate Changes in Their Tasks
What are recommendations for future research related to 'Digital Twins'?;integrating into existing data standards and software;0.0322;ZF4KXHTQ;From LiDAR point cloud towards digital twin city: Clustering city objects based on Gestalt principles
What are recommendations for future research related to 'Digital Twins'?;Development of Kangas cyber-secure experimentation smart city platform;0.0311;X5QAAVQX;SMART CITY DEVELOPMENT WITH DIGITAL TWIN TECHNOLOGY
What are recommendations for future research related to 'Digital Twins'?;what type of lift is the most suitable;0.0288;TD6NLD6T;Digital Twin - Engineering with the Human Factor in the Loop
What are recommendations for future research related to 'Digital Twins'?;control and surveillance of road infrastructure;0.0255;IUXQIB7Z;Mobile Mapping, Machine Learning and Digital Twin for Road Infrastructure Monitoring and Maintenance: Case Study of Mohammed VI Bridge in Morocco
What are recommendations for future research related to 'Digital Twins'?;cooperating data components, sessions and simulation models and their relations;0.0254;8YVY46WS;Virtualization of Production Using Digital Twin Technology
What are recommendations for future research related to 'Digital Twins'?;future potential assembly flow line schemes;0.0244;EII52ANL;Optimized throughput improvement of assembly flow line with digital twin online analytics
What are recommendations for future research related to 'Digital Twins'?;Figure 3. uDiT Communication Middleware QoS requirements;0.0239;VXJIA2DU;Data-centric middleware based digital twin platform for dependable cyber-physical systems
What are recommendations for future research related to 'Digital Twins'?;Preliminary models and requirements;0.0236;HCJ5IFB7;Approach to the Development and Application of a Digital Thread / Digital Twin Authoritative Truth Source
What are recommendations for future research related to 'Digital Twins'?;they have no conflict of interest;0.0221;2XZP4HKG;Designing optimal automatic cycles of round grinding based on the synthesis of digital twin technologies and dynamic programming method
What are recommendations for future research related to 'Digital Twins'?;a finite element (FE) representation;0.0176;KBT8PDJL;True Fatigue Life Calculation Using Digital Twin Concept and Operational Modal Analysis
What are recommendations for future research related to 'Digital Twins'?;prevention of substandard products which do not meet quality requirements;0.0121;CUYMP9GJ;Improvement of the quality of designed cylindrical grinding cycle with traverse feeding based on the use of digital twin options
What are recommendations for future research related to 'Digital Twins'?;to validate and normalize its structure as well as its definition;0.0112;8PUA6WJ3;Digital Twin Applications: A Review
What are recommendations for future research related to 'Digital Twins'?;planar and (b) wedge failure;0.01;AJJ7K6AE;Disrupting rock engineering concepts: is there such a thing as a rock mass digital twin and are machines capable of learning rock mechanics?
What are recommendations for future research related to 'Digital Twins'?;ability of monitoring both of capacitor and MOSFET;0.009;Q96SYKA8;Application of Digital Twin Concept in Condition Monitoring for DC-DC Converters
What are recommendations for future research related to 'Digital Twins'?;multiphysics modelling together with data-driven analytics;0.0059;MJI3WK7Y;Digital Twin of Subsea Pipelines: Conceptual Design Integrating IoT, Machine Learning and Data Analytics
What are recommendations for future research related to 'Digital Twins'?;DigiFab Automated SME factory digitization and road map;0.0048;RWE6I862;Towards Automated 3D reconstruction in SME factories and Digital Twin Model generation
What are recommendations for future research related to 'Digital Twins'?;emerging Digital Twin standards;0.0042;QQUDTGVI;SPHERE: BIM Digital Twin Platform
What are recommendations for future research related to 'Digital Twins'?;We investigated the optimal operation of on/off valves in the control system;0.0037;GI9T88QK;Process Parameter Monitoring and Control Using Digital Twin
What are recommendations for future research related to 'Digital Twins'?;improvements are evaluated;0.0018;GGQR68DD;A machine state-based Digital Twin development methodology
What are recommendations for future research related to 'Digital Twins'?;Ant Colony Optimization Algorithm for Industrial Robot Programming;0.0005;RC6DB66H;Ant Colony Optimization Algorithm for Industrial Robot Programming in a Digital Twin
